"","ID","Title","Year","Rating.x","Runtime","Genre","Director","Metacritic","imdbRating","Language","Country","Oscars","Rating.y","Meter","userMeter","userRating","BoxOffice"
"7950",437489,"Stephen Tobolowsky's Birthday Party",2005,"",87,"Documentary, Comedy, Drama","Robert Brinkmann",NA,7.7,"English","USA",0,8,100,88,3.8,NA
"7951",437526,"The Last Mistress",2007,"Unrated",104,"Drama, Romance","Catherine Breillat",78,6.4,"French","France, Italy",0,6.7,77,59,3.4,6e+05
"7952",437777,"Something New",2006,"PG-13",99,"Comedy, Drama, Romance","Sanaa Hamri",64,6.8,"English, Spanish","USA",0,6.1,61,73,3.1,11400000
"7953",437800,"Akeelah and the Bee",2006,"PG",112,"Drama","Doug Atchison",72,7.5,"English","USA",0,7,84,81,3.6,18800000
"7954",437857,"Behind the Mask: The Rise of Leslie Vernon",2006,"R",92,"Comedy, Horror, Thriller","Scott Glosserman",66,6.8,"English","USA",0,6.9,75,75,3.6,NA
"7955",437863,"The Benchwarmers",2006,"PG-13",80,"Comedy, Sport","Dennis Dugan",25,5.6,"English, Spanish","USA",0,3.1,11,65,3.3,57700000
"7956",438097,"Ice Age: The Meltdown",2006,"PG",91,"Animation, Action, Adventure","Carlos Saldanha",58,6.9,"English","USA",0,6.1,57,71,3.6,195300000
"7957",438204,"Mad Cowgirl",2006,"",89,"Drama, Horror, Romance","Gregory Hatanaka",51,5,"English, French","USA",0,5.9,33,43,2.8,NA
"7958",438205,"Mad Hot Ballroom",2005,"PG",105,"Documentary, Family, Music","Marilyn Agrelo",71,7.6,"English, Spanish","USA",0,7.1,84,84,3.8,7900000
"7959",438315,"Peaceful Warrior",2006,"PG-13",120,"Drama, Romance, Sport","Victor Salva",40,7.3,"English","Germany, USA",0,4.7,25,77,3.5,1e+06
"7960",438327,"Plagues and Pleasures on the Salton Sea",2004,"",74,"Documentary","Chris Metzler, Jeff Springer",72,7.4,"English","USA",0,7.4,96,85,4,NA
"7961",438486,"Ten 'til Noon",2006,"R",80,"Crime, Mystery, Thriller","Scott Storm",57,5.6,"English","USA",0,6.7,70,36,2.8,NA
"7962",438488,"Terminator Salvation",2009,"PG-13",115,"Action, Drama, Sci-Fi","McG",52,6.7,"English, Italian","USA, Germany, UK, Italy",0,5,33,55,3.3,125300000
"7963",439008,"These Girls",2005,"R",92,"Comedy, Drama","John Hazlett",NA,5.7,"English","Canada",0,5.6,73,45,3.2,NA
"7964",439123,"Azur & Asmar: The Princes' Quest",2006,"PG",99,"Animation, Adventure, Family","Michel Ocelot",NA,7.4,"Arabic, French","France, Belgium, Spain, Italy",0,7.2,81,82,3.9,NA
"7965",439130,"The Beauty Academy of Kabul",2004,"Not Rated",74,"Documentary","Liz Mermin",NA,6.7,"","",0,6.9,87,55,3.2,NA
"7966",439179,"Fat Girls",2006,"R",82,"Comedy, Drama","Ash Christian",47,5.2,"English","USA",0,4.2,28,49,3.6,NA
"7967",439182,"Four Eyed Monsters",2005,"",85,"Comedy, Drama, Fantasy","Susan Buice, Arin Crumley",72,6.5,"English","USA",0,7.2,80,80,3.8,NA
"7968",439289,"Running with Scissors",2006,"R",116,"Comedy, Drama","Ryan Murphy",52,6.2,"English","USA",0,5,31,56,3.1,6800000
"7969",439478,"Boynton Beach Club",2005,"R",105,"Comedy, Romance","Susan Seidelman",61,6.5,"English","USA",0,5.9,60,46,3.2,3e+06
"7970",439504,"Brothers in Arms",2005,"R",85,"Action, Western","Jean-Claude La Marre",NA,2.3,"English","USA",0,6,69,44,3.1,NA
"7971",439511,"Commune",2005,"",78,"Documentary","Jonathan Berman",74,6.8,"English","USA",0,7.5,95,42,3.2,NA
"7972",439544,"Dirty",2005,"R",97,"Crime, Drama, Thriller","Chris Fisher",37,5.6,"English, Spanish","USA",0,4.1,21,43,3,NA
"7973",439774,"The Real Dirt on Farmer John",2005,"",82,"Documentary","Taggart Siegel",78,7.5,"English","USA",0,7.4,88,78,3.7,NA
"7974",439815,"Slither",2006,"R",95,"Comedy, Horror, Sci-Fi","James Gunn",69,6.5,"English","Canada, USA",0,6.9,86,62,3.2,7800000
"7975",439817,"The Sun",2005,"",110,"Drama, History","Aleksandr Sokurov",85,7.4,"Japanese, English","Russia, Italy, Switzerland, France",0,8.1,92,78,3.7,46400
"7976",439833,"Steel City",2006,"R",95,"Drama","Brian Jun",67,6.3,"English","USA",0,6.8,83,52,3.3,NA
"7977",439885,"The Go Master",2006,"",104,"Biography, Drama, Romance","Zhuangzhuang Tian",68,6.2,"Mandarin, Japanese","Japan, China",0,6.1,64,46,3.1,NA
"7978",440963,"The Bourne Ultimatum",2007,"PG-13",115,"Action, Crime, Thriller","Paul Greengrass",85,8.1,"English, French, Arabic, Russian, Spanish","USA, Germany",3,8,94,91,4.1,227200000
"7979",440978,"Strike",2006,"",104,"Drama","Volker Schlöndorff",72,6.9,"English, Polish, German","Germany, Poland",0,6.5,88,71,3.7,NA
"7980",441001,"The Devil's Miner",2005,"14",82,"Documentary","Kief Davidson, Richard Ladkani",NA,7.2,"","",0,7.6,92,84,3.9,NA
"7981",441007,"Gracie",2007,"PG-13",95,"Biography, Drama, Sport","Davis Guggenheim",52,6.2,"English","USA",0,5.8,60,58,3.3,2900000
"7982",441758,"The Fearless Freaks",2005,"",103,"Documentary, Biography, Music","Bradley Beesley",78,8,"English","USA",0,7.4,100,94,4.2,NA
"7983",441761,"Free Zone",2005,"",90,"Comedy, Drama","Amos Gitai",51,5.9,"English, Hebrew, Arabic, Spanish","Israel, Belgium, France, Spain",0,5,26,36,2.7,NA
"7984",441767,"Hitlers Hitparade",2005,"Atp",76,"Documentary, History, Music, War","Oliver Axer, Susanne Benze",NA,7.5,"","",0,6.8,85,NA,4.2,NA
"7985",441773,"Kung Fu Panda",2008,"PG",90,"Animation, Action, Adventure","Mark Osborne, John Stevenson",73,7.6,"English","USA",0,7.2,87,82,3.9,215400000
"7986",441774,"Lonely Hearts",2006,"R",108,"Crime, Drama, Romance","Todd Robinson",60,6.5,"English","Germany, USA",0,5.6,48,50,3.2,1e+05
"7987",441796,"Stay Alive",2006,"PG-13",85,"Horror, Thriller","William Brent Bell",24,5,"English","USA",0,3,9,55,3.2,2.3e+07
"7988",441909,"Volver",2006,"R",121,"Comedy, Crime, Drama","Pedro Almodóvar",84,7.6,"Spanish","Spain",0,7.8,92,89,4,12800000
"7989",442286,"The Hidden Blade",2004,"R",132,"Drama, Romance","Yôji Yamada",76,7.8,"Japanese","Japan",0,7.2,87,84,3.1,NA
"7990",442933,"Beowulf",2007,"PG-13",115,"Animation, Action, Adventure","Robert Zemeckis",59,6.3,"English, Old English","USA",0,6.6,71,50,3.1,82200000
"7991",443272,"Lincoln",2012,"PG-13",150,"Biography, Drama, History","Steven Spielberg",86,7.5,"English","USA",2,8,90,81,4,182200000
"7992",443274,"Vantage Point",2008,"PG-13",90,"Action, Crime, Drama","Pete Travis",40,6.6,"English, Spanish","USA",0,5,35,57,3.3,72300000
"7993",443295,"Yours, Mine & Ours",2005,"PG",90,"Comedy, Family, Romance","Raja Gosnell",38,5.3,"English","USA",0,3.3,6,52,3.2,53400000
"7994",443354,"Fissures",2006,"",87,"Crime, Drama, Mystery","Alanté Kavaïté",NA,6,"French","France",0,6.1,75,40,3.1,NA
"7995",443446,"Don't Tell",2005,"R",120,"Drama, Mystery","Cristina Comencini",52,6.6,"Italian, English","Italy, UK, France, Spain",0,5.3,29,55,3.2,NA
"7996",443448,"O Jerusalem",2006,"R",100,"Drama","Élie Chouraqui",39,6.1,"English, Arabic, Hebrew","France, UK, Italy, Greece, Israel, USA",0,4.6,33,59,3.3,2e+05
"7997",443453,"Borat: Cultural Learnings of America for Make Benefit Glorious Nation of Kazakhstan",2006,"R",84,"Comedy","Larry Charles",89,7.3,"English, Romanian, Hebrew, Polish, Armenian","USA",0,8,91,79,3.4,128400000
"7998",443455,"Brand Upon the Brain! A Remembrance in 12 Chapters",2006,"Not Rated",95,"Comedy, Fantasy","Guy Maddin",79,7.4,"English","USA, Canada",0,8,92,88,4,2e+05
"7999",443456,"Breaking and Entering",2006,"R",120,"Drama, Romance","Anthony Minghella",56,6.6,"English, Serbo-Croatian","UK, USA",0,5.2,33,53,3.1,9e+05
"8000",443473,"The Condemned",2007,"R",113,"Action, Thriller","Scott Wiper",23,6.1,"English, Spanish, German","USA",0,3.6,15,58,3.4,7300000
"8001",443489,"Dreamgirls",2006,"PG-13",130,"Drama, Music, Musical","Bill Condon",76,6.6,"English","USA",2,7.2,78,71,3.4,103300000
"8002",443496,"Edmond",2005,"R",82,"Drama, Thriller","Stuart Gordon",61,6.3,"English","USA",0,5.6,46,46,2.8,NA
"8003",443506,"Film Geek",2005,"Not Rated",78,"Comedy","James Westby",35,6.2,"English","USA",0,6,64,35,2.9,NA
"8004",443524,"Guest of Cindy Sherman",2008,"",88,"Documentary","Tom Donahue, Paul Hasegawa-Overacker",64,6.4,"English","USA",0,6.1,70,56,3.4,NA
"8005",443536,"Hoodwinked!",2005,"PG",80,"Animation, Comedy, Family","Cory Edwards, Todd Edwards, Tony Leech",45,6.6,"English","USA",0,5.4,46,57,3.1,50800000
"8006",443543,"The Illusionist",2006,"PG-13",110,"Drama, Mystery, Romance","Neil Burger",68,7.6,"English","USA, Czech Republic",0,6.9,74,83,3.8,39700000
"8007",443564,"Laura Smiles",2006,"R",98,"Drama","Jason Ruscio",57,5.9,"English","USA",0,5,47,56,3.1,NA
"8008",443632,"The Sentinel",2006,"PG-13",108,"Action, Crime, Thriller","Clark Johnson",48,6.1,"English","USA",0,5,33,40,3.1,36200000
"8009",443637,"Sharks 3D",2004,"G",42,"Documentary, Short","Jean-Jacques Mantello",NA,6.1,"","",0,6.6,71,31,3.2,NA
"8010",443649,"10,000 BC",2008,"PG-13",109,"Action, Adventure, Drama","Roland Emmerich",34,5,"English","USA, South Africa",0,3.2,8,38,2.9,94800000
"8011",443680,"The Assassination of Jesse James by the Coward Robert Ford",2007,"R",160,"Biography, Crime, Drama","Andrew Dominik",68,7.6,"English, Danish","USA, Canada, UK",0,7.1,76,75,3.7,3800000
"8012",443691,"Voices in Wartime",2005,"",74,"Documentary","Rick King",65,6.7,"English","USA",0,6.8,81,50,2.8,NA
"8013",443693,"The Wild Blue Yonder",2005,"Not Rated",80,"Sci-Fi","Werner Herzog",65,6.3,"English","Germany, France, Austria, UK",0,6.5,69,57,3.3,NA
"8014",443698,"William Eggleston in the Real World",2005,"",87,"Documentary, Biography","Michael Almereyda",69,6.4,"English","USA",0,7.2,89,69,3.4,NA
"8015",443701,"The X Files: I Want to Believe",2008,"PG-13",104,"Drama, Mystery, Sci-Fi","Chris Carter",47,5.9,"English, Russian, Czech","USA, Canada",0,4.8,32,32,2.8,20800000
"8016",443706,"Zodiac",2007,"R",157,"Crime, Drama, Mystery","David Fincher",78,7.7,"English","USA",0,7.6,89,76,3.5,3.3e+07
"8017",443844,"Regular Lovers",2005,"",183,"Drama, Romance","Philippe Garrel",76,7.1,"French","France",0,6.8,85,70,3.6,NA
"8018",443946,"The Sky Turns",2004,"Atp",110,"Documentary","Mercedes Álvarez",NA,6.7,"","",0,7.5,100,69,3.8,NA
"8019",444112,"Avenue Montaigne",2006,"PG-13",106,"Comedy, Drama, Romance","Danièle Thompson",64,6.8,"French, English, Japanese","France",0,6.5,74,69,3.5,1900000
"8020",444182,"Days of Glory",2006,"R",120,"Drama, War","Rachid Bouchareb",82,7.1,"French, Arabic","Algeria, France, Morocco, Belgium",0,7.2,82,79,3.7,2e+05
"8021",444608,"The Boys of Baraka",2005,"R",84,"Documentary","Heidi Ewing, Rachel Grady",71,7.6,"English","USA",0,6.8,74,86,3.9,NA
"8022",444628,"Fay Grim",2006,"R",118,"Action, Comedy, Thriller","Hal Hartley",52,6.4,"English, French","USA, Germany",0,5.4,45,57,3.1,61800
"8023",444653,"Keeping Mum",2005,"R",103,"Comedy, Crime, Drama","Niall Johnson",53,6.9,"English","UK",0,5.9,56,74,3.6,1500000
"8024",444672,"Moving McAllister",2007,"PG-13",89,"Adventure, Comedy, Romance","Andrew Black",NA,5.3,"English","USA",0,2.8,10,29,2.8,NA
"8025",444673,"Mystery of the Nile",2005,"",48,"Documentary","Jordi Llompart",NA,6.9,"English","USA",0,6.7,69,76,3.7,NA
"8026",444682,"The Reaping",2007,"R",99,"Horror, Thriller","Stephen Hopkins",36,5.7,"English, Spanish","USA",0,3.5,8,50,3.2,25100000
"8027",444698,"This Divided State",2005,"",88,"Documentary","Steven Greenstreet",69,7.5,"English","USA",0,6.8,83,81,3.5,NA
"8028",445054,"7 Days",2010,"R",105,"Crime, Drama, Horror","Daniel Grou",NA,6.5,"French, English","Canada",0,6.9,85,68,3.5,NA
"8029",445336,"You, the Living",2007,"",95,"Comedy, Drama, Music","Roy Andersson",NA,7.4,"Swedish","Sweden, Germany, France, Denmark, Norway, Japan",0,7.6,97,79,3.9,NA
"8030",445396,"The President's Last Bang",2005,"",102,"Comedy, Crime, Drama","Sang-soo Im",68,7.1,"Japanese, Korean","South Korea",0,6.8,81,72,3.6,NA
"8031",445620,"Paradise Now",2005,"PG-13",90,"Crime, Drama, Thriller","Hany Abu-Assad",71,7.5,"Arabic, English","Palestine, France, Germany, Netherlands, Israel",0,7.5,89,87,3.8,1100000
"8032",445760,"The Wayward Cloud",2005,"",112,"Comedy, Drama, Musical","Ming-liang Tsai",45,6.6,"Mandarin","France, Taiwan",0,7,76,71,3.6,NA
"8033",445776,"U-Carmen eKhayelitsha",2005,"",122,"Musical, Drama, Romance","Mark Dornford-May",74,6.7,"Xhosa","South Africa",0,7.4,95,69,3.2,NA
"8034",445922,"Across the Universe",2007,"PG-13",133,"Drama, Fantasy, Musical","Julie Taymor",56,7.5,"English","USA, UK",0,5.8,53,82,3.9,24300000
"8035",445934,"Blades of Glory",2007,"PG-13",93,"Comedy, Sport","Josh Gordon, Will Speck",64,6.4,"English, Japanese","USA",0,6.2,69,69,3.4,118200000
"8036",445939,"The Burrowers",2008,"R",96,"Horror, Thriller, Western","J.T. Petty",NA,5.8,"English, French, Sioux","USA",0,6,70,33,2.9,NA
"8037",445953,"Disgrace",2008,"R",119,"Drama","Steve Jacobs",71,6.6,"English, Xhosa, Afrikaans, Zulu","Australia, South Africa",0,6.8,81,62,3.3,NA
"8038",445990,"Invincible",2006,"PG",105,"Biography, Drama, Sport","Ericson Core",63,7.1,"English","USA",0,6.4,71,74,3.6,57800000
"8039",446013,"Pathfinder",2007,"R",99,"Action, Adventure, Drama","Marcus Nispel",29,5.4,"English, Icelandic","USA",0,3.6,11,36,2.9,10200000
"8040",446029,"Scott Pilgrim vs. the World",2010,"PG-13",112,"Action, Comedy, Fantasy","Edgar Wright",69,7.5,"English","USA, UK, Canada, Japan",0,7.5,82,83,4,31500000
"8041",446046,"Take the Lead",2006,"PG-13",118,"Drama, Music","Liz Friedlander",55,6.6,"English","USA",0,5.4,44,77,3.5,34700000
"8042",446055,"The Trials of Darryl Hunt",2006,"PG-13",106,"Documentary, Crime","Ricki Stern, Anne Sundberg",NA,7.7,"English","USA",0,7.8,100,88,3.7,NA
"8043",446071,"We Jam Econo: The Story of the Minutemen",2005,"",91,"Documentary, Biography, Music","Tim Irwin",66,7.7,"English","USA",0,6.6,89,95,4.3,NA
"8044",446298,"Civic Duty",2006,"R",98,"Drama, Thriller","Jeff Renfroe",48,6.3,"English, Arabic","UK, USA, Canada",0,5.8,56,33,2.8,54900
"8045",446345,"The Ground Truth",2006,"R",72,"Documentary, War","Patricia Foulkrod",74,7.5,"English","USA",0,7.5,87,76,3.1,NA
"8046",446442,"A Few Days in September",2006,"",116,"Drama, Thriller, War","Santiago Amigorena",NA,5.5,"English, French, Italian, Arabic","Italy, France, Portugal",0,5.1,44,40,2.9,NA
"8047",446676,"Deal",2008,"PG-13",86,"Drama","Gil Cates Jr.",35,5.4,"English","USA",0,2.9,3,38,3,NA
"8048",446685,"Drawing Restraint 9",2005,"",135,"Fantasy","Matthew Barney",61,6.5,"English, Japanese, Icelandic","USA, Japan",0,5.4,57,68,3.5,NA
"8049",446687,"Driving Lessons",2006,"PG-13",98,"Comedy, Drama","Jeremy Brock",56,6.9,"English","UK",0,5.2,48,71,3.2,NA
"8050",446747,"Mutual Appreciation",2005,"R",110,"Comedy","Andrew Bujalski",84,6.9,"English","USA",0,7.7,88,71,3.6,NA
"8051",446750,"Nightwatching",2007,"R",134,"Biography, Drama, History","Peter Greenaway",NA,6.5,"English","UK, Poland, Canada, Netherlands",0,6.4,76,60,3.3,NA
"8052",446752,"Full of It",2007,"PG-13",93,"Drama, Comedy","Christian Charles",33,5.7,"English","USA, South Africa, Italy",0,3.1,6,46,3.1,NA
"8053",446755,"The Painted Veil",2006,"PG-13",125,"Drama, Romance","John Curran",69,7.5,"Mandarin, English, French","China, USA, Canada",0,7.1,74,86,3.9,7900000
"8054",446788,"Stagedoor",2006,"",79,"Documentary","Alexandra Shiva",49,6.3,"English","USA",0,6.2,65,55,3.4,NA
"8055",447016,"Emmanuel's Gift",2005,"G",80,"Documentary","Lisa Lax, Nancy Stern",61,7.5,"English","USA",0,6.4,82,83,3.7,NA
"8056",447854,"Bambi II",2006,"G",75,"Animation, Drama, Family","Brian Pimental",NA,6.1,"English","USA",0,5.6,50,61,3.2,NA
"8057",448011,"Knowing",2009,"PG-13",121,"Action, Drama, Mystery","Alex Proyas",41,6.2,"English","USA, UK, Australia",0,4.7,33,42,3.1,79900000
"8058",448022,"A Bird of the Air",2011,"PG-13",0,"Drama, Romance","Margaret Whitton",42,6.6,"English","USA",0,5.7,30,57,3.4,10200
"8059",448075,"The Night Listener",2006,"R",91,"Crime, Mystery, Thriller","Patrick Stettner",51,5.9,"English","USA",0,5.4,40,35,2.8,7800000
"8060",448124,"Snow Cake",2006,"Not Rated",112,"Drama, Romance","Marc Evans",54,7.6,"English","Canada, UK",0,6.1,66,86,3.9,NA
"8061",448157,"Hancock",2008,"PG-13",92,"Action, Fantasy","Peter Berg",49,6.5,"English, Japanese","USA",0,5.4,41,60,3.6,227900000
"8062",448166,"Two Weeks",2006,"R",102,"Comedy, Drama","Steve Stockman",44,6.6,"English","USA",0,4.4,19,66,3.4,NA
"8063",448205,"Bitter & Twisted",2008,"",90,"Comedy, Drama","Christopher Weekes",NA,6.2,"English","Australia",0,5.8,60,33,NA,NA
"8064",448694,"Puss in Boots",2011,"PG",90,"Animation, Adventure, Comedy","Chris Miller",65,6.7,"English","USA",0,6.8,84,68,3.6,149200000
"8065",449018,"The Final Season",2007,"PG",119,"Drama, Sport","David M. Evans",43,6.7,"English","USA",0,4.5,26,67,3.7,1e+06
"8066",449059,"Little Miss Sunshine",2006,"R",101,"Adventure, Comedy, Drama","Jonathan Dayton, Valerie Faris",80,7.9,"English","USA",2,7.7,91,91,4,59800000
"8067",449061,"London",2005,"R",92,"Drama, Romance","Hunter Richards",24,6.7,"English","UK, USA",0,3.3,14,61,2.9,NA
"8068",449086,"Dominion: Prequel to the Exorcist",2005,"R",117,"Drama, Horror, Thriller","Paul Schrader",55,5.4,"English","USA",0,4.7,30,26,2.7,2e+05
"8069",449088,"Pirates of the Caribbean: At World's End",2007,"PG-13",169,"Action, Adventure, Fantasy","Gore Verbinski",50,7.1,"English","USA",0,5.5,44,72,3.8,309400000
"8070",449089,"RV",2006,"PG",99,"Adventure, Comedy, Family","Barry Sonnenfeld",33,5.5,"English","UK, Germany, USA",0,4.2,23,46,3,71400000
"8071",449121,"loudQUIETloud: A Film About the Pixies",2006,"",85,"Documentary, Music","Steven Cantor, Matthew Galkin",63,7.2,"English","USA",0,6.2,67,77,3.8,NA
"8072",449303,"Beauty in Trouble",2006,"",110,"Comedy, Drama","Jan Hrebejk",75,6.9,"Czech","Czech Republic",0,7.2,86,75,3.7,NA
"8073",449467,"Babel",2006,"R",143,"Drama","Alejandro González Iñárritu",69,7.5,"English, Arabic, Spanish, Japanese, Berber languages, French, Russian, Japanese Sign Language","France, USA, Mexico",1,6.7,69,77,3.5,34200000
"8074",449487,"Passengers",2008,"PG-13",93,"Drama, Mystery, Romance","Rodrigo García",40,5.8,"English","USA, Canada",0,4.1,20,35,2.9,3e+05
"8075",449573,"California Dreamin'",2007,"",155,"Comedy, Drama, War","Cristian Nemescu",NA,8,"English, Romanian, Spanish, Italian","Romania",0,6.9,89,82,3.8,NA
"8076",449851,"The Valet",2006,"PG-13",85,"Comedy, Drama","Francis Veber",68,6.7,"French","France, Italy, Belgium",0,6.5,70,68,3.5,2200000
"8077",449999,"Kabhi Alvida Naa Kehna",2006,"R",193,"Drama","Karan Johar",NA,5.8,"English, Hindi","India",0,6.6,60,68,3.6,3200000
"8078",450188,"La Vie en Rose",2007,"PG-13",140,"Biography, Drama, Music","Olivier Dahan",66,7.7,"French, English","France, UK, Czech Republic",2,5.8,50,75,4,NA
"8079",450232,"16 Blocks",2006,"PG-13",105,"Action, Crime, Drama","Richard Donner",63,6.6,"English","Germany, USA",0,5.9,55,58,3.2,36900000
"8080",450238,"The All Together",2007,"",84,"Comedy, Drama, Romance","Gavin Claxton",NA,5,"English","UK",0,2.3,0,21,2.5,NA
"8081",450259,"Blood Diamond",2006,"R",143,"Adventure, Drama, Thriller","Edward Zwick",64,8,"English, Mende, Afrikaans","USA, Germany",0,6.3,62,90,4,57300000
"8082",450278,"Hostel",2005,"R",94,"Horror","Eli Roth",55,5.8,"English, Czech, German, Dutch, Slovak, Japanese, Icelandic, Russian, Spanish","USA",0,5.8,61,54,3.1,47300000
"8083",450314,"Punisher: War Zone",2008,"R",103,"Action, Crime, Drama","Lexi Alexander",30,6,"English","USA, Canada, Germany",0,4.2,27,42,3,7900000
"8084",450334,"That Man: Peter Berlin",2005,"Unrated",81,"Documentary, Biography","Jim Tushinski",64,7,"English, French, Spanish, Portuguese, German","USA, Canada",0,7,92,71,3.8,NA
"8085",450340,"Unknown",2006,"Not Rated",85,"Crime, Drama, Mystery","Simon Brand",44,6.5,"English","USA",0,5.2,38,55,3.2,NA
"8086",450385,"1408",2007,"PG-13",104,"Horror, Mystery","Mikael Håfström",64,6.8,"English","USA",0,6.6,78,61,3.4,71900000
"8087",450405,"Cirque du Freak: The Vampire's Assistant",2009,"PG-13",109,"Action, Adventure, Fantasy","Paul Weitz",43,6,"English","USA",0,4.9,38,42,2.7,13800000
"8088",450450,"The Italian",2005,"PG-13",90,"Drama","Andrey Kravchuk",74,7.6,"Russian, Italian, English","Russia",0,7.2,91,70,3.3,NA
"8089",450470,"Two Drifters",2005,"",98,"Drama","João Pedro Rodrigues",41,6,"Portuguese","Portugal",0,5,43,50,3.3,NA
"8090",450680,"Flanders",2006,"",91,"Drama, War","Bruno Dumont",67,6.6,"French","France",0,6.1,68,56,3.3,NA
"8091",450843,"Sheitan",2006,"Not Rated",94,"Comedy, Horror, Thriller","Kim Chapiron",NA,5.6,"French","France",0,5.4,53,50,3.1,NA
"8092",450972,"As You Like It",2006,"PG",127,"Drama, Comedy, Romance","Kenneth Branagh",NA,6.4,"English","USA, UK",0,4.7,36,50,3.1,NA
"8093",451069,"The Gospel",2005,"PG",105,"Drama, Music","Rob Hardy",46,4.2,"English","USA",0,4.9,32,75,3.5,15800000
"8094",451070,"The Grace Lee Project",2005,"",68,"Documentary","Grace Lee",63,7,"English","USA",0,7.1,95,67,2.5,NA
"8095",451079,"Horton Hears a Who!",2008,"G",86,"Animation, Adventure, Comedy","Jimmy Hayward, Steve Martino",71,6.9,"English","USA",0,7,79,73,3.6,154400000
"8096",451094,"Lady Vengeance",2005,"R",112,"Crime, Drama, Thriller","Chan-wook Park",75,7.7,"Korean, English, Japanese","South Korea",0,7,74,87,3.9,NA
"8097",451135,"My Brother",2006,"PG-13",100,"Drama","Anthony Lover",33,5.5,"English","USA",0,4.5,30,67,3.5,NA
